id,prediction
218871,0.0
278500,1.0
164742,0.0
178466,0.0
158264,0.0
41188,0.0
287657,0.0
148345,1.0
308854,0.0
196413,0.0
129323,0.0
224740,1.0
233932,1.0
31966,1.0
151367,0.0
36575,1.0
149274,0.0
238535,0.0
215310,0.0
208765,1.0
43328,1.0
27572,0.0
40855,1.0
132570,0.0
272494,1.0
61768,0.0
90564,1.0
9782,0.0
228748,0.0
195759,0.0
76688,1.0
134542,1.0
16535,1.0
7299,1.0
304889,1.0
137948,0.0
257196,1.0
61472,1.0
165457,0.0
221960,0.0
242083,1.0
293160,0.0
151135,1.0
7054,0.0
156141,0.0
16645,0.0
229438,0.0
3238,0.0
276682,1.0
247565,1.0
29377,0.0
88456,1.0
185902,1.0
282538,0.0
208296,0.0
199647,1.0
248917,1.0
232630,1.0
60962,0.0
89836,1.0
231205,0.0
60176,0.0
181803,1.0
44633,1.0
11456,1.0
94535,1.0
178582,1.0
193348,0.0
180690,0.0
116076,1.0
261272,1.0
230643,1.0
236743,1.0
179916,1.0
105207,1.0
51354,1.0
150455,1.0
203218,1.0
223531,1.0
205307,1.0
80120,1.0
206053,1.0
166053,0.0
76840,1.0
148750,1.0
56579,1.0
167314,1.0
109275,1.0
110783,1.0
44168,1.0
80366,1.0
145715,1.0
127963,1.0
13836,1.0
263397,0.0
38827,1.0
5666,1.0
653,1.0
28792,1.0
254978,0.0
203383,0.0
207104,1.0
299712,1.0
193598,0.0
169568,1.0
81323,1.0
192163,1.0
180200,0.0
166785,1.0
166374,1.0
309573,0.0
232831,1.0
257441,0.0
88261,0.0
62124,1.0
5343,1.0
182532,1.0
218947,0.0
199171,1.0
265815,1.0
12,0.0
196078,0.0
299172,1.0
284628,1.0
100021,0.0
98160,1.0
187431,0.0
210564,1.0
273672,0.0
191839,0.0
250721,1.0
31736,1.0
203156,1.0
124942,1.0
174152,0.0
101256,1.0
301843,0.0
21718,1.0
186468,1.0
166532,1.0
250841,0.0
197796,1.0
219396,1.0
210635,0.0
267119,1.0
183134,1.0
193440,0.0
32025,0.0
282863,0.0
309205,0.0
279575,1.0
150983,1.0
115443,0.0
203431,1.0
84888,0.0
21529,0.0
136526,0.0
2459,1.0
207771,1.0
32665,1.0
246616,1.0
68317,1.0
221996,1.0
292990,1.0
226105,1.0
288320,1.0
284119,1.0
86140,0.0
1738,1.0
59666,0.0
24555,1.0
245402,1.0
216454,1.0
93327,1.0
177322,1.0
157605,1.0
276378,1.0
245541,1.0
41907,0.0
227515,1.0
81686,1.0
8881,1.0
273527,0.0
58438,0.0
189435,0.0
229561,0.0
238445,1.0
217406,1.0
279568,1.0
174077,1.0
34964,0.0
288048,0.0
15434,0.0
219035,0.0
191987,1.0
58788,0.0
18743,1.0
92259,0.0
213843,0.0
179846,1.0
67886,1.0
305815,1.0
216662,1.0
93132,1.0
9224,1.0
283797,0.0
190623,1.0
199827,0.0
98946,0.0
62903,1.0
231185,1.0
10528,1.0
198382,1.0
94416,1.0
37413,0.0
86015,0.0
107917,1.0
49117,1.0
300369,0.0
31333,1.0
280904,1.0
121721,0.0
65569,1.0
169449,1.0
40862,1.0
49602,1.0
227100,1.0
115241,1.0
19764,0.0
42696,1.0
295070,1.0
131750,1.0
216618,1.0
251365,1.0
88182,0.0
138321,0.0
134106,1.0
72090,0.0
178114,1.0
103759,0.0
140812,1.0
187037,0.0
40702,1.0
91698,1.0
292401,0.0
5909,1.0
27657,0.0
24096,1.0
225108,0.0
277693,1.0
122793,1.0
273058,1.0
26433,0.0
19245,1.0
297764,0.0
199046,1.0
289580,1.0
27329,0.0
32329,0.0
303251,1.0
102940,1.0
191367,1.0
2533,1.0
80916,0.0
245960,1.0
291632,1.0
18755,1.0
224569,1.0
207979,0.0
265082,1.0
177743,1.0
127654,1.0
5705,0.0
164675,1.0
223688,1.0
20123,1.0
4079,0.0
175992,1.0
253919,1.0
120645,1.0
116606,0.0
221402,1.0
283687,1.0
176771,0.0
238574,1.0
300842,0.0
286993,0.0
40479,0.0
84280,1.0
91148,0.0
113840,0.0
229220,0.0
114730,1.0
124959,1.0
280626,1.0
82861,0.0
84857,0.0
143500,1.0
155788,1.0
118618,1.0
29197,1.0
290248,0.0
194357,1.0
26887,1.0
122286,1.0
284240,1.0
235998,0.0
121997,1.0
230780,1.0
214492,0.0
4673,1.0
246469,0.0
76175,1.0
206554,0.0
205506,0.0
285450,0.0
35505,1.0
244725,1.0
8150,1.0
70478,1.0
288491,0.0
70037,1.0
55129,1.0
221515,1.0
240843,1.0
55780,1.0
157819,1.0
247858,1.0
117027,1.0
219926,1.0
52488,1.0
243350,1.0
111519,1.0
266672,0.0
303714,1.0
130389,0.0
214823,0.0
25577,1.0
40806,0.0
233909,1.0
307506,0.0
149560,1.0
200150,0.0
2160,1.0
164138,0.0
283403,1.0
26667,0.0
866,1.0
109249,0.0
79075,1.0
188346,1.0
227394,1.0
66702,0.0
211282,1.0
224192,0.0
301944,0.0
168633,1.0
148639,0.0
27781,0.0
107074,1.0
96491,0.0
106389,1.0
7366,1.0
235961,0.0
211868,1.0
279310,1.0
240004,1.0
138204,1.0
224778,0.0
161310,1.0
25412,0.0
43210,1.0
215680,0.0
47376,0.0
96805,1.0
240398,1.0
254495,0.0
278378,0.0
81382,1.0
109051,1.0
194050,0.0
116561,1.0
31145,1.0
193561,1.0
203276,0.0
285653,0.0
207855,1.0
175109,0.0
50193,0.0
292697,0.0
255634,1.0
303225,1.0
299699,0.0
249532,0.0
297084,1.0
233252,1.0
16427,0.0
90596,1.0
285508,0.0
281892,0.0
37295,1.0
34725,1.0
107802,0.0
272162,1.0
81400,1.0
23009,0.0
41882,1.0
215923,1.0
272540,1.0
208132,0.0
159679,0.0
199995,1.0
163375,0.0
24901,1.0
299180,0.0
16699,0.0
81419,1.0
22163,1.0
248832,0.0
25248,1.0
298893,0.0
90367,0.0
143945,0.0
57231,1.0
101135,1.0
84897,1.0
225526,1.0
178638,1.0
22574,0.0
112455,0.0
202702,1.0
285828,0.0
264138,1.0
220390,1.0
164404,0.0
80208,1.0
218446,0.0
54441,1.0
89113,1.0
33496,1.0
108925,0.0
229950,0.0
221651,1.0
69066,0.0
164108,0.0
56720,1.0
203948,0.0
24501,1.0
62962,0.0
137707,1.0
61625,1.0
72527,0.0
234656,0.0
241743,1.0
54550,1.0
137678,1.0
289013,0.0
35712,0.0
178976,0.0
137718,1.0
207402,1.0
257896,0.0
34528,0.0
281088,0.0
181798,1.0
117278,1.0
64909,0.0
260497,1.0
123406,0.0
11046,0.0
300202,0.0
20722,0.0
154172,1.0
144394,1.0
154328,0.0
25136,1.0
77880,1.0
259793,0.0
105230,0.0
6561,1.0
270387,0.0
226347,0.0
244965,1.0
270926,1.0
43766,0.0
166377,1.0
196205,0.0
208556,1.0
59542,0.0
124223,1.0
62356,1.0
63693,0.0
121363,0.0
251265,0.0
188387,1.0
20604,1.0
152021,1.0
19435,1.0
88086,1.0
248375,0.0
229490,1.0
78972,1.0
136680,1.0
49701,1.0
204805,0.0
231165,0.0
245305,1.0
20262,1.0
12279,0.0
173508,1.0
110194,1.0
103740,0.0
225628,1.0
33641,0.0
23126,0.0
28779,1.0
172640,0.0
248123,1.0
188686,0.0
208354,1.0
115000,1.0
304233,1.0
309043,1.0
201074,0.0
85194,0.0
305729,0.0
86317,0.0
4055,0.0
14591,1.0
49698,0.0
215334,1.0
78702,0.0
581,1.0
287826,1.0
307852,1.0
136901,1.0
224481,0.0
52797,0.0
302221,1.0
22578,0.0
239491,1.0
117331,1.0
37079,0.0
217607,1.0
97818,1.0
7569,1.0
254266,0.0
114345,0.0
35485,1.0
147942,1.0
173900,0.0
78286,1.0
33045,1.0
165534,1.0
79895,0.0
57116,1.0
79635,1.0
243938,1.0
255323,1.0
283920,1.0
6615,1.0
25892,1.0
205468,1.0
43641,0.0
305024,1.0
3647,1.0
14314,0.0
97368,1.0
129397,1.0
295644,1.0
287673,0.0
163270,0.0
277282,1.0
277894,1.0
104807,1.0
223771,0.0
126652,1.0
248493,1.0
131400,0.0
34938,1.0
203114,0.0
83459,1.0
71522,0.0
251901,0.0
96658,1.0
125648,1.0
102035,1.0
123439,1.0
22503,1.0
78473,0.0
67210,1.0
227942,0.0
197886,1.0
103776,0.0
247348,1.0
188997,0.0
297741,1.0
269915,1.0
154431,1.0
160574,1.0
118919,1.0
309854,1.0
16034,0.0
65529,0.0
309872,0.0
252277,1.0
191061,1.0
41050,1.0
247951,1.0
255529,0.0
42939,0.0
143441,1.0
202279,0.0
23388,1.0
91699,0.0
148747,0.0
148417,0.0
57482,1.0
56629,0.0
163568,0.0
268629,0.0
140109,1.0
65850,1.0
285415,1.0
140482,1.0
88692,0.0
243753,1.0
12858,1.0
271192,0.0
112787,1.0
144150,0.0
28168,1.0
281164,0.0
238196,1.0
275938,0.0
11178,1.0
50839,1.0
300107,0.0
309715,1.0
127831,0.0
293479,0.0
928,1.0
130917,1.0
110442,1.0
223849,0.0
87225,1.0
131354,1.0
266624,0.0
251002,0.0
229454,1.0
280166,1.0
186878,1.0
58930,1.0
45534,0.0
277376,1.0
245653,0.0
5022,1.0
58111,0.0
181321,1.0
255183,1.0
183302,1.0
226715,0.0
228106,1.0
303674,0.0
198243,1.0
288631,1.0
238845,0.0
309445,0.0
86656,0.0
255707,0.0
147682,1.0
71961,1.0
56522,1.0
241882,1.0
207287,0.0
300930,0.0
133815,0.0
104416,0.0
171929,1.0
171812,1.0
66612,0.0
123680,1.0
63,0.0
22605,0.0
87298,0.0
204717,0.0
256138,0.0
19708,0.0
295636,1.0
283321,1.0
1,1.0
279497,1.0
295161,1.0
220577,1.0
192825,0.0
162665,1.0
82062,1.0
88592,1.0
153266,0.0
159719,0.0
228116,0.0
305008,0.0
93804,0.0
64743,1.0
242725,1.0
204438,1.0
206256,0.0
188515,0.0
64249,1.0
277050,0.0
147372,1.0
79345,1.0
289857,1.0
287976,1.0
229455,1.0
107686,1.0
189671,1.0
303239,1.0
206430,1.0
274177,0.0
78644,1.0
275594,1.0
281571,0.0
214102,0.0
76872,1.0
121464,1.0
120615,1.0
305020,1.0
211383,0.0
7505,0.0
54769,1.0
40180,1.0
173901,0.0
160836,1.0
210454,1.0
97277,0.0
47828,1.0
87850,1.0
143618,0.0
39506,0.0
53580,1.0
104197,1.0
57991,0.0
81211,1.0
309569,1.0
219230,0.0
11715,1.0
93884,1.0
113846,1.0
27179,1.0
238941,1.0
247749,0.0
163477,1.0
15470,0.0
289827,0.0
305666,0.0
191862,0.0
165598,1.0
157733,1.0
53397,1.0
162574,0.0
183081,0.0
184342,1.0
61594,0.0
33282,1.0
286502,1.0
108710,1.0
277915,0.0
254274,0.0
116140,1.0
87853,1.0
60699,0.0
275276,1.0
73822,1.0
279513,1.0
190865,0.0
30819,0.0
286520,0.0
96611,0.0
23062,1.0
270870,1.0
42912,1.0
34569,1.0
150685,1.0
199759,0.0
205655,1.0
266073,0.0
234362,0.0
295786,0.0
233860,1.0
72242,0.0
247665,1.0
106823,1.0
120876,0.0
53088,0.0
3085,0.0
72331,1.0
78135,1.0
52105,1.0
257598,1.0
286518,1.0
198819,1.0
28535,1.0
252992,1.0
125794,1.0
288399,0.0
184012,0.0
170761,1.0
124653,1.0
231589,1.0
236725,0.0
217776,0.0
262242,1.0
35817,0.0
226250,1.0
48512,1.0
58008,1.0
199620,1.0
53169,0.0
244769,1.0
164368,1.0
118599,1.0
292399,1.0
29937,0.0
312,1.0
78100,0.0
176560,0.0
3459,1.0
187396,1.0
292626,0.0
216670,0.0
209775,1.0
248427,0.0
258380,1.0
120174,0.0
199464,0.0
256664,0.0
148936,0.0
50559,0.0
251180,1.0
140801,1.0
295783,1.0
78780,1.0
251789,1.0
217958,1.0
256205,0.0
158768,0.0
257024,1.0
153153,1.0
80905,1.0
57814,1.0
55328,0.0
66640,1.0
202642,0.0
276916,0.0
82072,1.0
46873,0.0
294204,1.0
130980,1.0
150819,1.0
41437,1.0
189676,0.0
258228,1.0
102015,1.0
239634,0.0
236335,1.0
184337,0.0
18980,0.0
80222,1.0
67041,0.0
155018,1.0
158931,1.0
168655,1.0
148256,1.0
50245,1.0
67316,0.0
26782,1.0
278150,1.0
120165,1.0
282859,0.0
283949,1.0
261115,0.0
34165,0.0
67103,0.0
147513,0.0
8755,1.0
242588,0.0
13317,0.0
255904,0.0
274162,1.0
43803,1.0
160585,1.0
213127,1.0
226069,1.0
264685,1.0
260912,1.0
189034,1.0
157218,0.0
135955,0.0
140900,0.0
125230,1.0
154823,0.0
119007,1.0
90345,1.0
15748,1.0
118194,1.0
204372,0.0
105419,0.0
34966,0.0
204899,0.0
137688,0.0
189118,1.0
264033,1.0
258038,1.0
301827,1.0
81536,0.0
87909,1.0
84600,1.0
285562,1.0
242108,1.0
267291,0.0
115711,0.0
224165,1.0
4743,1.0
246481,1.0
206610,1.0
21598,0.0
171369,1.0
86371,0.0
306503,1.0
171263,1.0
307508,1.0
181757,0.0
245610,1.0
174304,1.0
97682,1.0
284931,0.0
149779,1.0
48490,1.0
261738,1.0
194610,0.0
271760,1.0
227633,1.0
76283,0.0
58084,0.0
239998,1.0
161343,1.0
160997,1.0
222372,1.0
22877,0.0
5157,1.0
74536,1.0
152451,1.0
56675,0.0
238972,0.0
257576,0.0
41582,1.0
254437,1.0
246800,1.0
3128,1.0
28265,1.0
2395,0.0
196834,1.0
19447,1.0
12473,0.0
304926,0.0
24388,1.0
32240,1.0
128950,1.0
220562,1.0
290744,0.0
62966,1.0
298077,0.0
170316,1.0
284634,1.0
247065,1.0
123422,0.0
61418,1.0
208497,1.0
250484,1.0
89164,0.0
161571,1.0
261133,1.0
263745,1.0
62819,1.0
85362,1.0
41982,0.0
95065,1.0
150533,0.0
102179,0.0
273110,1.0
299518,0.0
77100,0.0
305290,1.0
95,0.0
200920,1.0
74309,0.0
264056,0.0
178198,1.0
307375,1.0
200521,1.0
222076,0.0
253628,1.0
145064,1.0
150713,0.0
166969,1.0
21624,1.0
115688,1.0
151104,1.0
244275,0.0
4589,0.0
64081,1.0
84840,0.0
262045,1.0
10649,1.0
283294,1.0
143801,1.0
298163,1.0
252805,0.0
150466,1.0
206235,0.0
123543,1.0
51062,1.0
265808,1.0
242827,0.0
179327,1.0
106704,0.0
142300,1.0
108396,0.0
220661,0.0
287246,0.0
248198,1.0
22365,0.0
229226,1.0
167047,1.0
142420,1.0
175803,0.0
109317,1.0
71470,0.0
151655,1.0
110450,0.0
279488,1.0
284138,1.0
227802,0.0
161823,0.0
290830,0.0
32436,1.0
265671,0.0
241559,1.0
48877,0.0
254518,1.0
159637,1.0
306347,0.0
58178,1.0
52922,1.0
128569,0.0
258512,0.0
308982,1.0
62943,1.0
107626,0.0
176859,1.0
39058,0.0
91,0.0
8890,1.0
5159,0.0
65274,1.0
181164,1.0
125909,1.0
271090,1.0
65154,1.0
110170,1.0
114143,1.0
260866,1.0
299170,0.0
136760,1.0
79081,1.0
65151,0.0
199776,1.0
96944,1.0
129995,1.0
61459,1.0
114481,0.0
143013,0.0
292105,1.0
267107,0.0
42952,0.0
7007,1.0
84851,0.0
244561,1.0
160144,0.0
150759,1.0
250055,1.0
302013,0.0
278486,0.0
49987,1.0
121711,0.0
236390,1.0
300924,1.0
121073,1.0
4737,1.0
38277,1.0
25995,0.0
72220,0.0
59176,1.0
269560,1.0
65687,1.0
109693,1.0
78073,1.0
121562,1.0
106550,1.0
105462,1.0
164573,0.0
40190,0.0
22214,1.0
217890,0.0
66077,1.0
226114,1.0
154041,1.0
290755,0.0
224708,0.0
261499,1.0
174657,0.0
213576,0.0
279305,1.0
42775,1.0
252612,1.0
28513,0.0
163559,1.0
74325,1.0
99880,1.0
309511,1.0
194316,1.0
12401,0.0
136758,0.0
67984,0.0
259620,0.0
118551,0.0
278751,1.0
246842,1.0
66464,0.0
281267,1.0
238785,1.0
67791,0.0
56039,0.0
283218,1.0
204553,0.0
138442,1.0
41854,1.0
291965,0.0
258603,0.0
99759,1.0
34916,1.0
32078,0.0
74802,0.0
170,1.0
300139,1.0
168531,0.0
40789,1.0
55719,0.0
53374,1.0
304520,1.0
277425,1.0
233354,1.0
101429,1.0
297593,1.0
29634,1.0
53112,1.0
69049,1.0
106627,1.0
42938,0.0
188432,1.0
148858,1.0
69763,0.0
80475,0.0
7193,0.0
173436,1.0
186351,1.0
105542,0.0
252897,0.0
44433,1.0
274915,1.0
289505,0.0
43679,1.0
259132,1.0
3254,1.0
154830,0.0
267688,1.0
77916,0.0
165994,1.0
2755,1.0
45032,0.0
206539,0.0
264241,1.0
29509,1.0
108513,1.0
247996,1.0
123594,1.0
282450,1.0
166123,1.0
84097,1.0
136715,1.0
299115,1.0
258767,0.0
217828,0.0
112735,1.0
81849,0.0
109697,1.0
226031,1.0
44318,1.0
137495,1.0
84249,0.0
69322,1.0
185441,1.0
211363,1.0
212153,0.0
72360,1.0
309668,1.0
95629,1.0
219910,1.0
25036,0.0
31404,1.0
176399,1.0
143709,1.0
14646,0.0
116534,1.0
231742,1.0
198053,1.0
102564,0.0
136,0.0
11751,1.0
287027,1.0
144466,0.0
111863,1.0
234105,1.0
6045,1.0
176801,0.0
260460,0.0
261910,1.0
50883,1.0
306213,1.0
307450,0.0
234249,0.0
286024,0.0
113287,1.0
266984,0.0
262517,1.0
87642,1.0
44746,0.0
288251,1.0
32400,1.0
26092,1.0
275560,1.0
183916,0.0
101084,1.0
76821,1.0
247117,0.0
19130,0.0
255262,0.0
238202,0.0
275224,1.0
285937,1.0
7211,0.0
186303,0.0
81562,1.0
170209,1.0
165338,0.0
147946,1.0
158722,0.0
269542,1.0
38074,1.0
57951,0.0
107386,0.0
14875,0.0
9961,1.0
127949,1.0
214614,1.0
71300,1.0
143010,1.0
129632,1.0
283452,0.0
215271,0.0
262421,1.0
142316,0.0
304867,0.0
277683,1.0
3103,1.0
285139,1.0
71688,0.0
143800,1.0
34681,1.0
106645,0.0
77998,1.0
69959,1.0
114291,1.0
297283,1.0
172329,0.0
267757,1.0
308937,1.0
136258,0.0
53953,1.0
61310,1.0
198136,0.0
244735,1.0
64102,1.0
84521,1.0
217407,0.0
141444,1.0
137785,1.0
287691,0.0
25509,0.0
129738,0.0
183355,0.0
190934,0.0
35746,1.0
221892,1.0
29083,0.0
214787,1.0
169424,1.0
31972,1.0
303752,1.0
94135,1.0
196815,1.0
56718,0.0
101959,1.0
128095,1.0
23803,1.0
83877,0.0
295573,0.0
133221,0.0
181317,1.0
76658,0.0
40002,1.0
140920,1.0
296943,0.0
155334,1.0
123246,1.0
88594,1.0
64723,1.0
117287,0.0
9781,0.0
228576,0.0
36557,1.0
109816,0.0
167397,0.0
113262,1.0
134512,0.0
257995,1.0
252601,1.0
269550,0.0
255178,0.0
261264,1.0
11210,1.0
90116,1.0
48797,0.0
309004,0.0
295433,0.0
2195,1.0
56454,1.0
159149,1.0
149256,1.0
230497,1.0
287847,1.0
236175,0.0
258334,1.0
11949,0.0
67039,1.0
20686,0.0
899,1.0
264421,1.0
251229,0.0
117311,1.0
85680,1.0
143156,1.0
133528,0.0
232683,0.0
10299,1.0
138920,1.0
69611,0.0
6504,1.0
874,1.0
237186,1.0
222800,1.0
294795,0.0
16507,0.0
92750,0.0
187862,1.0
38187,1.0
62835,1.0
96836,0.0
227957,0.0
251963,1.0
96664,1.0
157196,1.0
58193,1.0
77229,0.0
75226,1.0
179191,0.0
300104,0.0
272707,0.0
73009,1.0
309680,0.0
299617,1.0
134116,0.0
240665,1.0
200295,0.0
165927,1.0
56709,1.0
85034,1.0
140319,1.0
120516,1.0
228259,0.0
99842,1.0
248379,1.0
139457,1.0
163500,1.0
79729,0.0
301636,0.0
172398,1.0
131809,1.0
301038,0.0
32994,1.0
259209,0.0
222968,1.0
114767,0.0
78200,1.0
1538,1.0
112694,0.0
100719,1.0
3363,0.0
86789,1.0
103148,1.0
201807,1.0
161607,1.0
153484,0.0
5215,1.0
280463,0.0
141990,1.0
261948,0.0
229990,0.0
268547,0.0
297004,1.0
221490,1.0
171588,1.0
213740,1.0
296156,1.0
195278,0.0
5683,0.0
100006,1.0
277857,1.0
75004,1.0
185708,1.0
154628,1.0
51720,1.0
136141,1.0
110651,1.0
51809,1.0
191568,1.0
310162,0.0
256422,0.0
204137,1.0
268368,1.0
118748,0.0
286526,1.0
251443,1.0
131758,1.0
30798,0.0
248327,0.0
13926,1.0
193726,1.0
151175,1.0
265293,0.0
145054,1.0
26772,1.0
11537,1.0
264504,1.0
3876,1.0
198282,1.0
119231,1.0
186741,0.0
176657,0.0
196577,0.0
103433,0.0
77546,1.0
271630,0.0
132585,0.0
263485,1.0
46571,1.0
19849,1.0
175837,1.0
71353,0.0
11104,1.0
160131,1.0
297534,1.0
84964,0.0
308562,1.0
61733,0.0
143442,1.0
22004,0.0
116858,1.0
239411,0.0
115731,0.0
241810,0.0
202043,0.0
171181,1.0
221354,0.0
4739,1.0
93275,1.0
281120,0.0
79868,0.0
218486,1.0
172010,1.0
117475,0.0
190686,0.0
238073,1.0
304666,1.0
35168,1.0
159596,0.0
59776,0.0
88039,1.0
283368,1.0
252393,0.0
215976,0.0
113129,1.0
52312,1.0
47404,0.0
254816,1.0
169340,0.0
245608,1.0
271615,1.0
5179,0.0
142338,0.0
96134,1.0
94426,1.0
272003,1.0
251557,0.0
166751,1.0
97836,1.0
298462,0.0
149110,0.0
286374,0.0
48231,0.0
268740,0.0
24034,1.0
98519,0.0
270972,1.0
270455,1.0
175305,0.0
274224,0.0
49493,1.0
290925,1.0
31233,1.0
58882,1.0
231010,0.0
78692,0.0
110488,1.0
95584,0.0
230954,1.0
270947,1.0
101938,0.0
149009,1.0
282596,1.0
164548,0.0
107465,1.0
159036,1.0
9601,1.0
74316,1.0
226233,0.0
259351,1.0
170750,1.0
15162,1.0
110444,0.0
34693,1.0
59742,0.0
10857,1.0
262735,1.0
272705,1.0
36515,1.0
127561,0.0
132992,1.0
241792,1.0
202804,0.0
19503,0.0
77011,0.0
125084,0.0
211880,1.0
196943,0.0
287936,0.0
28537,0.0
235116,0.0
302368,0.0
151878,0.0
76736,1.0
84002,1.0
185092,0.0
66482,1.0
61850,1.0
305868,1.0
24565,1.0
41589,1.0
90806,1.0
118106,0.0
66385,1.0
213821,0.0
187851,0.0
83227,1.0
266388,0.0
244394,0.0
111232,0.0
113940,0.0
16378,0.0
161290,1.0
189249,0.0
238313,1.0
69787,0.0
307971,0.0
279695,1.0
270917,0.0
181832,0.0
223967,0.0
83162,0.0
213159,1.0
220895,1.0
89320,0.0
290267,0.0
168292,0.0
308507,0.0
189123,0.0
116489,0.0
148473,1.0
237599,1.0
122171,0.0
7336,1.0
274316,1.0
21119,0.0
191456,0.0
181992,0.0
251916,1.0
306475,1.0
144782,1.0
208383,1.0
151315,0.0
238314,0.0
170454,0.0
160300,1.0
104707,0.0
208031,0.0
295637,1.0
114832,1.0
126182,1.0
20981,0.0
181006,1.0
187097,1.0
103878,0.0
301048,1.0
127684,1.0
196887,1.0
222767,1.0
299369,0.0
129154,0.0
61758,0.0
2618,0.0
132158,0.0
294049,1.0
266782,1.0
16935,1.0
166817,1.0
73243,0.0
158272,1.0
66325,1.0
204641,0.0
258409,0.0
35073,1.0
143730,0.0
148435,1.0
15008,0.0
231190,1.0
221929,0.0
26681,1.0
294794,1.0
60185,1.0
164969,0.0
227594,0.0
140614,1.0
126631,0.0
182197,1.0
116413,1.0
87381,0.0
188929,0.0
129271,1.0
70030,0.0
23023,1.0
164914,1.0
216621,0.0
187522,0.0
308479,0.0
179281,1.0
202112,0.0
233981,0.0
63205,1.0
108356,1.0
139401,1.0
228659,0.0
142267,0.0
173088,0.0
137002,1.0
178128,0.0
1383,1.0
250468,0.0
195798,1.0
244032,0.0
203409,0.0
92098,1.0
58603,0.0
154150,1.0
250059,1.0
138932,1.0
277618,0.0
164004,1.0
292861,0.0
95304,1.0
161668,1.0
199837,1.0
158796,1.0
302633,0.0
74922,1.0
254976,1.0
175926,1.0
230600,0.0
300512,1.0
108515,0.0
240316,0.0
98403,1.0
107502,0.0
1966,0.0
206319,0.0
180581,1.0
172481,1.0
300276,1.0
198913,1.0
220301,1.0
196795,1.0
151981,1.0
148719,0.0
71633,0.0
108446,1.0
284579,0.0
309170,1.0
281029,1.0
123515,0.0
187759,1.0
231928,0.0
108393,1.0
163355,1.0
292376,1.0
59407,0.0
37360,1.0
184996,1.0
135263,1.0
251805,0.0
262383,0.0
51222,1.0
22225,1.0
97861,0.0
240039,1.0
132838,1.0
184376,0.0
296041,1.0
149211,0.0
157689,1.0
298536,0.0
108283,1.0
190517,1.0
161445,1.0
31752,1.0
8302,1.0
239539,0.0
80136,1.0
99840,1.0
87511,0.0
235954,0.0
96252,1.0
235487,0.0
144827,1.0
268788,1.0
204294,1.0
222886,1.0
28745,0.0
207382,1.0
103381,0.0
143745,0.0
260020,0.0
215915,1.0
18738,1.0
146436,1.0
160553,0.0
126864,1.0
239201,1.0
58563,0.0
93777,1.0
286703,0.0
249834,1.0
187828,0.0
32411,1.0
102415,1.0
239564,0.0
85276,0.0
192496,1.0
270533,0.0
19980,0.0
203908,1.0
114022,1.0
239939,0.0
98910,0.0
130876,0.0
56791,0.0
65760,1.0
79492,1.0
286278,1.0
204921,0.0
207411,1.0
102610,1.0
57641,1.0
3126,0.0
247772,1.0
301893,1.0
221044,1.0
24439,0.0
188225,0.0
74516,0.0
178739,1.0
16473,0.0
121978,0.0
265077,1.0
123992,1.0
155132,1.0
93816,0.0
70670,0.0
253913,0.0
257863,1.0
268804,1.0
64494,1.0
294826,1.0
105770,1.0
18777,1.0
71535,1.0
111356,1.0
280950,1.0
36534,1.0
151751,1.0
88177,1.0
174110,0.0
150655,0.0
243209,1.0
54065,1.0
158474,1.0
51290,0.0
117455,0.0
199908,1.0
26883,0.0
2949,1.0
164097,0.0
122632,1.0
108552,1.0
97253,1.0
255391,0.0
308486,0.0
58320,0.0
207710,1.0
299883,1.0
306715,1.0
92865,1.0
291351,1.0
146181,1.0
290698,0.0
243390,1.0
106875,0.0
56604,1.0
170195,1.0
48470,1.0
48150,1.0
62122,1.0
931,1.0
251166,1.0
27524,1.0
192718,1.0
309735,1.0
145511,0.0
264094,0.0
54554,1.0
180554,0.0
95406,1.0
214663,0.0
178452,0.0
306420,0.0
263479,0.0
270675,1.0
255066,1.0
140845,1.0
282778,1.0
174909,0.0
45654,0.0
138468,0.0
112551,1.0
121423,1.0
50442,1.0
249511,1.0
95642,1.0
89566,0.0
101657,0.0
131154,1.0
119906,1.0
64587,1.0
266973,0.0
93331,1.0
250201,0.0
3392,0.0
151146,1.0
94036,0.0
298215,0.0
229880,1.0
241692,0.0
132460,0.0
263330,0.0
42704,1.0
252996,1.0
125130,0.0
256480,0.0
148916,1.0
27437,0.0
190200,0.0
277582,0.0
196930,0.0
239123,1.0
247482,1.0
153414,0.0
136457,1.0
260476,1.0
292478,1.0
189140,0.0
100600,1.0
268379,0.0
144992,0.0
120739,1.0
148031,1.0
11607,0.0
169540,1.0
200241,0.0
216958,0.0
147620,0.0
196550,1.0
162616,1.0
136622,1.0
269914,0.0
176571,0.0
299847,1.0
45160,1.0
51908,1.0
186111,1.0
150265,1.0
133169,1.0
46777,1.0
33950,0.0
64630,0.0
282117,0.0
195049,1.0
13646,0.0
259318,0.0
150616,0.0
33778,0.0
99024,0.0
226758,1.0
180821,1.0
126503,0.0
162778,1.0
157391,0.0
76008,0.0
264431,0.0
95902,1.0
6197,0.0
117072,0.0
27487,1.0
201239,0.0
16757,0.0
271848,1.0
86891,1.0
228120,1.0
285083,1.0
59388,1.0
15534,0.0
307111,1.0
106006,0.0
302085,1.0
223644,1.0
301862,1.0
70971,0.0
204107,1.0
39727,1.0
191890,1.0
106093,1.0
118738,0.0
189246,1.0
